 -> Main Loop Started

[CAN-SNIFFER] Booting...
timestamp_us,can_id,ide,dlc,data_hex
CANSNIFF: ConfigFilter(all) = OK
CANSNIFF: CAN_Start = OK
CANSNIFF: ActivateNotif = OK
CANSNIFF: ready (ring=256)
163995,25306616,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
163996,25307610,1,0,0x10000011,8,FF,FF,EF,85,00,00,00,00
164045,25356781,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
164046,25357778,1,0,0x10000011,8,FF,FF,F1,46,00,00,00,00
164095,25406121,1,0,0x10000010,8,01,C0,FF,FF,02,00,00,05
164095,25406926,1,0,0x10000011,8,FF,FF,EE,4B,00,00,00,00
164146,25457062,0,0,0x675,8,1F,02,01,F8,05,A0,00,00
164146,25457359,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
164147,25458100,1,0,0x10000011,8,FF,FF,F2,DA,00,00,00,00
164148,25459113,1,0,0x10000080,8,FF,FF,FF,FF,FF,FF,FF,FF
164149,25460100,1,0,0x10000020,8,00,7F,FF,12,64,00,FF,FF
164150,25461103,1,0,0x10000100,8,0D,95,0D,70,01,04,FF,FF
164151,25462119,1,0,0x10000040,8,12,FF,FF,FF,FF,FF,FF,FF
164152,25463112,1,0,0x10000110,8,00,D2,00,C8,02,01,00,C8
164153,25464134,1,0,0x10000000,8,00,00,00,FF,FF,FF,FF,FF
164154,25465114,1,0,0x10000050,8,00,6E,00,46,00,03,7B,FF
164196,25507256,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
164197,25508253,1,0,0x10000011,8,FF,FF,F1,46,00,00,00,00
164246,25557421,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
164247,25558416,1,0,0x10000011,8,FF,FF,F1,F9,00,00,00,00
164295,25606750,1,0,0x10000010,8,01,C0,FF,FF,02,00,00,05
164296,25607559,1,0,0x10000011,8,FF,FF,ED,10,00,00,00,00
164346,25657721,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
164347,25658730,1,0,0x10000011,8,FF,FF,F2,80,00,00,00,00
164396,25707890,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
164397,25708886,1,0,0x10000011,8,FF,FF,F0,BF,00,00,00,00
164446,25757223,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
164447,25758037,1,0,0x10000011,8,FF,FF,EF,2B,00,00,00,00
164497,25808196,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
164498,25809193,1,0,0x10000011,8,FF,FF,EF,85,00,00,00,00
164547,25858347,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
164548,25859352,1,0,0x10000011,8,FF,FF,F1,A0,00,00,00,00
164597,25908512,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
164598,25909507,1,0,0x10000011,8,FF,FF,F0,65,00,00,00,00
164646,25957845,1,0,0x10000010,8,01,C0,FF,FF,02,00,00,05
164647,25958713,0,0,0x675,8,1F,03,01,F8,05,A0,00,00
164648,25959003,1,0,0x10000011,8,FF,FF,ED,97,00,00,00,00
164697,26008813,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
164698,26009822,1,0,0x10000011,8,FF,FF,F1,46,00,00,00,00
164747,26058974,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
164748,26059967,1,0,0x10000011,8,FF,FF,EF,2B,00,00,00,00
164798,26109125,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
164799,26110134,1,0,0x10000011,8,FF,FF,F2,80,00,00,00,00
164848,26159285,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
164849,26160282,1,0,0x10000011,8,FF,FF,F2,80,00,00,00,00
164898,26209437,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
164899,26210448,1,0,0x10000011,8,FF,FF,F0,BF,00,00,00,00
164948,26259598,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
164949,26260593,1,0,0x10000011,8,FF,FF,EF,85,00,00,00,00
164997,26308930,1,0,0x10000010,8,01,C0,FF,FF,02,00,00,05
164998,26309734,1,0,0x10000011,8,FF,FF,EC,B7,00,00,00,00
165048,26359907,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
165049,26360903,1,0,0x10000011,8,FF,FF,F1,F9,00,00,00,00
165099,26410066,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
165100,26411061,1,0,0x10000011,8,FF,FF,EF,85,00,00,00,00
165148,26459407,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
165149,26460188,0,0,0x675,8,1F,04,01,F8,05,A0,00,00
165149,26460483,1,0,0x10000011,8,FF,FF,EF,85,00,00,00,00
165150,26461229,1,0,0x10000080,8,FF,FF,FF,FF,FF,FF,FF,FF
165151,26462232,1,0,0x10000020,8,00,7F,FF,11,64,00,FF,FF
165152,26463228,1,0,0x10000100,8,0D,95,0D,6F,01,05,FF,FF
165153,26464235,1,0,0x10000040,8,12,FF,FF,FF,FF,FF,FF,FF
165154,26465230,1,0,0x10000110,8,00,D2,00,C8,02,01,00,C8
165155,26466250,1,0,0x10000000,8,00,00,00,FF,FF,FF,FF,FF
165156,26467247,1,0,0x10000050,8,00,6E,00,46,00,03,7B,FF
165199,26510382,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
165200,26511390,1,0,0x10000011,8,FF,FF,F2,80,00,00,00,00
165249,26560547,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
165250,26561554,1,0,0x10000011,8,FF,FF,F0,65,00,00,00,00
165299,26610709,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
165300,26611704,1,0,0x10000011,8,FF,FF,EF,85,00,00,00,00
165349,26660049,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
165349,26660864,1,0,0x10000011,8,FF,FF,EE,D1,00,00,00,00
165400,26711036,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
165401,26712031,1,0,0x10000011,8,FF,FF,F1,46,00,00,00,00
165450,26761193,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
165451,26762186,1,0,0x10000011,8,FF,FF,F0,65,00,00,00,00
165500,26811357,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
165501,26812364,1,0,0x10000011,8,FF,FF,F1,46,00,00,00,00
165550,26861529,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
165551,26862522,1,0,0x10000011,8,FF,FF,F0,65,00,00,00,00
165600,26911689,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
165601,26912684,1,0,0x10000011,8,FF,FF,F1,A0,00,00,00,00
165650,26961900,0,0,0x675,8,1F,05,01,F8,05,A0,00,00
165651,26962197,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
165651,26962855,1,0,0x10000011,8,FF,FF,F1,A0,00,00,00,00
165701,27012009,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
165702,27013002,1,0,0x10000011,8,FF,FF,F0,65,00,00,00,00
165751,27062168,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
165752,27063175,1,0,0x10000011,8,FF,FF,F3,BA,00,00,00,00
165801,27112340,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
165802,27113339,1,0,0x10000011,8,FF,FF,F0,BF,00,00,00,00
165850,27161684,1,0,0x10000010,8,01,C0,FF,FF,02,00,00,05
165851,27162499,1,0,0x10000011,8,FF,FF,ED,10,00,00,00,00
165901,27212669,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
165902,27213666,1,0,0x10000011,8,FF,FF,F1,46,00,00,00,00
165951,27262823,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
165952,27263820,1,0,0x10000011,8,FF,FF,F2,80,00,00,00,00
166001,27312981,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
166002,27313990,1,0,0x10000011,8,FF,FF,F1,46,00,00,00,00
166052,27363145,1,0,0x10000010,8,01,C0,FF,FF,02,00,00,05
166053,27364136,1,0,0x10000011,8,FF,FF,EC,5D,00,00,00,00
166102,27413303,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
166103,27414309,1,0,0x10000011,8,FF,FF,F0,65,00,00,00,00
166152,27463419,0,0,0x675,8,1F,06,01,F8,05,A0,00,00
166152,27463716,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
166153,27464459,1,0,0x10000011,8,FF,FF,EF,85,00,00,00,00
166154,27465468,1,0,0x10000080,8,FF,FF,FF,FF,FF,FF,FF,FF
166155,27466471,1,0,0x10000020,8,00,7F,FF,11,64,00,FF,FF
166156,27467469,1,0,0x10000100,8,0D,95,0D,6E,01,05,FF,FF
166157,27468474,1,0,0x10000040,8,12,FF,FF,FF,FF,FF,FF,FF
166158,27469470,1,0,0x10000110,8,00,D2,00,C8,02,01,00,C8
166159,27470489,1,0,0x10000000,8,00,00,00,FF,FF,FF,FF,FF
166160,27471486,1,0,0x10000050,8,00,6E,00,46,00,03,7B,FF
166202,27513619,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
166203,27514625,1,0,0x10000011,8,FF,FF,F0,C0,00,00,00,00
166252,27563783,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
166253,27564775,1,0,0x10000011,8,FF,FF,F1,47,00,00,00,00
166302,27613933,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
166303,27614941,1,0,0x10000011,8,FF,FF,F4,15,00,00,00,00
166353,27664090,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
166354,27665086,1,0,0x10000011,8,FF,FF,EE,D2,00,00,00,00
166403,27714245,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
166404,27715252,1,0,0x10000011,8,FF,FF,F0,66,00,00,00,00
166453,27764409,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
166454,27765405,1,0,0x10000011,8,FF,FF,EE,D2,00,00,00,00
166503,27814568,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
166504,27815576,1,0,0x10000011,8,FF,FF,F2,DA,00,00,00,00
166553,27864741,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
166554,27865739,1,0,0x10000011,8,FF,FF,F1,FA,00,00,00,00
166603,27914086,1,0,0x10000010,8,01,C0,FF,FF,02,00,00,05
166603,27914892,1,0,0x10000011,8,FF,FF,EC,5E,00,00,00,00
166654,27965120,0,0,0x675,8,1F,07,01,F8,05,A0,00,00
166654,27965414,1,0,0x10000010,8,01,C0,FF,FF,02,00,00,05
166655,27966068,1,0,0x10000011,8,FF,FF,EE,4C,00,00,00,00
166703,28014416,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
166704,28015224,1,0,0x10000011,8,FF,FF,EE,D2,00,00,00,00
166754,28065395,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
166755,28066404,1,0,0x10000011,8,FF,FF,F1,FA,00,00,00,00
166804,28115567,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
166805,28116564,1,0,0x10000011,8,FF,FF,EF,86,00,00,00,00
166853,28164908,1,0,0x10000010,8,01,C0,FF,FF,02,00,00,05
166854,28165722,1,0,0x10000011,8,FF,FF,ED,98,00,00,00,00
166904,28215885,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
166905,28216882,1,0,0x10000011,8,FF,FF,F1,FA,00,00,00,00
166955,28266036,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
166956,28267032,1,0,0x10000011,8,FF,FF,EF,86,00,00,00,00
167005,28316182,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
167006,28317187,1,0,0x10000011,8,FF,FF,F1,47,00,00,00,00
167055,28366340,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
167056,28367334,1,0,0x10000011,8,FF,FF,EF,86,00,00,00,00
167105,28416498,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
167106,28417491,1,0,0x10000011,8,FF,FF,EF,2C,00,00,00,00
167155,28466613,0,0,0x675,8,1F,08,01,F8,05,A0,00,00
167155,28466907,1,0,0x10000010,8,01,C0,FF,FF,02,00,00,05
167156,28467644,1,0,0x10000011,8,FF,FF,ED,98,00,00,00,00
167157,28468658,1,0,0x10000080,8,FF,FF,FF,FF,FF,FF,FF,FF
167158,28469660,1,0,0x10000020,8,00,7F,FF,11,64,00,FF,FF
167159,28470643,1,0,0x10000100,8,0D,95,0D,6F,01,05,FF,FF
167160,28471664,1,0,0x10000040,8,12,FF,FF,FF,FF,FF,FF,FF
167161,28472657,1,0,0x10000110,8,00,D2,00,C8,02,01,00,C8
167162,28473679,1,0,0x10000000,8,00,00,00,FF,FF,FF,FF,FF
167163,28474659,1,0,0x10000050,8,00,6E,00,46,00,03,7B,FF
167204,28515986,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
167205,28516794,1,0,0x10000011,8,FF,FF,EF,86,00,00,00,00
167255,28566959,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
167256,28567953,1,0,0x10000011,8,FF,FF,F2,DA,00,00,00,00
167306,28617110,1,0,0x10000010,8,01,C0,FF,FF,02,00,00,05
167307,28618102,1,0,0x10000011,8,FF,FF,EE,4C,00,00,00,00
167355,28666448,1,0,0x10000010,8,01,C0,FF,FF,02,00,00,05
167356,28667254,1,0,0x10000011,8,FF,FF,EC,5E,00,00,00,00
167406,28717422,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
167407,28718431,1,0,0x10000011,8,FF,FF,F1,FA,00,00,00,00
167456,28767588,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
167457,28768580,1,0,0x10000011,8,FF,FF,F1,A0,00,00,00,00
167506,28817744,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
167507,28818753,1,0,0x10000011,8,FF,FF,EF,86,00,00,00,00
167556,28867910,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
167557,28868907,1,0,0x10000011,8,FF,FF,EF,86,00,00,00,00
167607,28918072,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
167608,28919069,1,0,0x10000011,8,FF,FF,F0,C0,00,00,00,00
167657,28968293,0,0,0x675,8,1F,09,01,F8,05,A0,00,00
167657,28968589,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
167658,28969248,1,0,0x10000011,8,FF,FF,EF,86,00,00,00,00
167707,29018402,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
167708,29019396,1,0,0x10000011,8,FF,FF,F2,DA,00,00,00,00
167757,29068570,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
167758,29069561,1,0,0x10000011,8,FF,FF,F1,47,00,00,00,00
167807,29118721,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
167808,29119716,1,0,0x10000011,8,FF,FF,F2,81,00,00,00,00
167857,29168885,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
167858,29169882,1,0,0x10000011,8,FF,FF,F0,C0,00,00,00,00
167908,29219041,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
167909,29220039,1,0,0x10000011,8,FF,FF,EF,86,00,00,00,00
167958,29269192,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
167959,29270202,1,0,0x10000011,8,FF,FF,F0,66,00,00,00,00
168008,29319361,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
168009,29320356,1,0,0x10000011,8,FF,FF,EE,D2,00,00,00,00
168057,29368697,1,0,0x10000010,8,01,C0,FF,FF,02,00,00,05
168058,29369509,1,0,0x10000011,8,FF,FF,ED,11,00,00,00,00
168108,29419675,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
168109,29420672,1,0,0x10000011,8,FF,FF,F0,66,00,00,00,00
168158,29469777,0,0,0x675,8,1F,0A,01,F8,05,A0,00,00
168159,29470074,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
168159,29470814,1,0,0x10000011,8,FF,FF,EE,D2,00,00,00,00
168160,29471826,1,0,0x10000080,8,FF,FF,FF,FF,FF,FF,FF,FF
168161,29472828,1,0,0x10000020,8,00,7F,FF,11,64,00,FF,FF
168162,29473825,1,0,0x10000100,8,0D,95,0D,6F,01,05,FF,FF
168163,29474844,1,0,0x10000040,8,12,FF,FF,FF,FF,FF,FF,FF
168164,29475826,1,0,0x10000110,8,00,D2,00,C8,02,01,00,C8
168165,29476844,1,0,0x10000000,8,00,00,00,FF,FF,FF,FF,FF
168166,29477841,1,0,0x10000050,8,00,6E,00,46,00,03,7B,FF
168208,29519971,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
168209,29520965,1,0,0x10000011,8,FF,FF,F0,66,00,00,00,00
168259,29570125,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
168260,29571120,1,0,0x10000011,8,FF,FF,F0,0C,00,00,00,00
168308,29619454,1,0,0x10000010,8,01,C0,FF,FF,02,00,00,05
168309,29620260,1,0,0x10000011,8,FF,FF,ED,11,00,00,00,00
168359,29670424,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
168360,29671434,1,0,0x10000011,8,FF,FF,F0,66,00,00,00,00
168409,29720592,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
168410,29721585,1,0,0x10000011,8,FF,FF,F1,47,00,00,00,00
168458,29769926,1,0,0x10000010,8,01,C0,FF,FF,02,00,00,05
168459,29770740,1,0,0x10000011,8,FF,FF,EB,D7,00,00,00,00
168509,29820905,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
168510,29821900,1,0,0x10000011,8,FF,FF,F0,66,00,00,00,00
168560,29871056,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
168561,29872051,1,0,0x10000011,8,FF,FF,EF,86,00,00,00,00
168610,29921211,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
168611,29922219,1,0,0x10000011,8,FF,FF,F1,FA,00,00,00,00
168660,29971413,0,0,0x675,8,1F,0B,01,F8,05,A0,00,00
168660,29971708,1,0,0x10000010,8,01,C0,FF,FF,02,00,00,05
168661,29972364,1,0,0x10000011,8,FF,FF,EE,4C,00,00,00,00
168710,30021517,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
168711,30022514,1,0,0x10000011,8,FF,FF,F0,66,00,00,00,00
168760,30071665,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
168761,30072672,1,0,0x10000011,8,FF,FF,F1,A0,00,00,00,00
168810,30121827,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
168811,30122823,1,0,0x10000011,8,FF,FF,EF,86,00,00,00,00
168860,30171985,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
168861,30172982,1,0,0x10000011,8,FF,FF,F1,FA,00,00,00,00
168911,30222144,1,0,0x10000010,8,01,C0,FF,FF,02,00,00,05
168912,30223141,1,0,0x10000011,8,FF,FF,ED,F2,00,00,00,00
168960,30271485,1,0,0x10000010,8,01,C0,FF,FF,02,00,00,05
168961,30272290,1,0,0x10000011,8,FF,FF,EC,B8,00,00,00,00
169011,30322462,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
169012,30323471,1,0,0x10000011,8,FF,FF,F1,FA,00,00,00,00
169061,30372620,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
169062,30373615,1,0,0x10000011,8,FF,FF,F1,A0,00,00,00,00
169111,30422768,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
169112,30423776,1,0,0x10000011,8,FF,FF,EF,86,00,00,00,00
169161,30472884,0,0,0x675,8,1F,0C,01,F8,05,A0,00,00
169162,30473181,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
169162,30473923,1,0,0x10000011,8,FF,FF,F0,66,00,00,00,00
169163,30474933,1,0,0x10000080,8,FF,FF,FF,FF,FF,FF,FF,FF
169164,30475935,1,0,0x10000020,8,00,7F,FF,11,64,00,FF,FF
169165,30476937,1,0,0x10000100,8,0D,96,0D,6F,01,05,FF,FF
169166,30477938,1,0,0x10000040,8,12,FF,FF,FF,FF,FF,FF,FF
169167,30478933,1,0,0x10000110,8,00,D2,00,C8,02,01,00,C8
169168,30479953,1,0,0x10000000,8,00,00,00,FF,FF,FF,FF,FF
169169,30480949,1,0,0x10000050,8,00,6E,00,46,00,03,7B,FF
169212,30523075,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
169213,30524082,1,0,0x10000011,8,FF,FF,F2,DA,00,00,00,00
169262,30573228,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
169263,30574223,1,0,0x10000011,8,FF,FF,F1,FA,00,00,00,00
169312,30623371,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
169313,30624377,1,0,0x10000011,8,FF,FF,F3,BB,00,00,00,00
169362,30673534,1,0,0x10000010,8,01,C0,FF,FF,02,00,00,05
169363,30674527,1,0,0x10000011,8,FF,FF,EE,4C,00,00,00,00
169412,30723685,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
169413,30724678,1,0,0x10000011,8,FF,FF,F1,A0,00,00,00,00
169462,30773838,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
169463,30774830,1,0,0x10000011,8,FF,FF,EF,2C,00,00,00,00
169512,30823164,1,0,0x10000010,8,01,C0,FF,FF,02,00,00,05
169512,30823974,1,0,0x10000011,8,FF,FF,ED,F2,00,00,00,00
169563,30874128,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
169564,30875137,1,0,0x10000011,8,FF,FF,EF,86,00,00,00,00
169613,30924286,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
169614,30925282,1,0,0x10000011,8,FF,FF,F0,0C,00,00,00,00
169662,30973613,1,0,0x10000010,8,01,C0,FF,FF,02,00,00,05
169663,30974480,0,0,0x675,8,1F,0D,01,F8,05,A0,00,00
169663,30974770,1,0,0x10000011,8,FF,FF,EB,D7,00,00,00,00
169713,31024577,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
169714,31025584,1,0,0x10000011,8,FF,FF,F2,DA,00,00,00,00
169763,31074739,1,0,0x10000010,8,01,C0,00,00,02,00,00,05
